Date,Close,Open,High,Low,Change %,Daily Return (%),Volatility (7D),SMA (7D),SMA (30D),Forward Premia 1M (%),Forward Premia 3M (%),Forward Premia 6M (%),Reverse Repo Rate (%),MSF Rate (%),Bank Rate (%),Base Rate (%),91-Day T-Bill (%),182-Day T-Bill (%),364-Day T-Bill (%),10Y G-Sec Yield (%),CRR (%),SLR (%),Repo Rate (%),FX Reserves (US$ Million),Close_Lag_1,Close_Lag_2,SMA_7,SMA_30,Volatility_7
2017-11-27,0.6275123988514746,0.6040753159659529,0.6051070415269539,0.6266318537859008,0.16%,0.4334066422134359,0.07937249525311812,0.6289160280860071,0.6126054282548115,0.43573518818441237,0.6253934619739541,0.7236092136264305,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.9189189189189189,6.1081,6.2026,6.2872,0.6300289805659736,0.6666666666666665,1.0,0.8000000000000003,0.027694792396951273,0.6266370795805596,0.6257615317667538,0.6272120357310764,0.6143047793431078,0.04464699270605139
2017-11-28,0.61837640302793,0.6035594531854527,0.6035594531854527,0.618537859007833,-0.52%,0.3849450918035894,0.05758687012362705,0.6260335281234974,0.6142378668744874,0.43573518818441237,0.6253934619739541,0.7236092136264305,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.9189189189189189,6.1081,6.2026,6.2872,0.6300289805659736,0.6666666666666665,1.0,0.8000000000000003,0.027694792396951273,0.6275943088369664,0.6267188859878157,0.6273248707099199,0.6158078606598065,0.04135057168335066
2017-11-29,0.6168102323153222,0.5978849625999483,0.5978849625999483,0.6169712793733682,-0.09%,0.4154516191711839,0.04983543380614357,0.6264886595428187,0.6158984509876062,0.43573518818441237,0.6253934619739541,0.7236092136264305,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.9189189189189189,6.1081,6.2026,6.2872,0.6300289805659736,0.6666666666666665,1.0,0.8000000000000003,0.027694792396951273,0.6184571204803551,0.6276762402088774,0.625369064409967,0.6169556682107409,0.04932573639870013
2017-11-30,0.6207256590968415,0.5984008253804489,0.5984008253804489,0.6208877284595302,0.23%,0.4376974629951291,0.045137592990293504,0.6269437912276332,0.6176997625679386,0.43573518818441237,0.6253934619739541,0.7236092136264305,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.9189189189189189,6.1081,6.2026,6.2872,0.6300289805659736,0.6666666666666665,1.0,0.8000000000000003,0.027694792396951273,0.6168907453335073,0.618537859007833,0.6245039962388339,0.6182583386852136,0.048113328781203994
2017-12-04,0.6238580005220566,0.6048491101367035,0.6048491101367035,0.6240208877284597,0.18%,0.43449000604300303,0.03449501741769026,0.6259956002618519,0.6194729286548277,0.43573518818441237,0.6253934619739541,0.7236092136264305,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.9189189189189189,6.1081,6.2026,6.2872,0.6300289805659736,0.6666666666666665,1.0,0.8000000000000003,0.027694792396951273,0.6231562459208979,0.6224543080939948,0.6225481899388812,0.62357226253213,0.026880946720149762
2017-12-05,0.6168102323153222,0.5976270312096983,0.5976270312096983,0.6169712793733682,-0.40%,0.39331015749725673,0.03533015861742965,0.624554350280597,0.6210021673195174,0.43573518818441237,0.6253934619739541,0.7236092136264305,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.9189189189189189,6.1081,6.2026,6.2872,0.6300289805659736,0.6666666666666665,1.0,0.8000000000000003,0.027694792396951273,0.6239394334943218,0.6232375979112272,0.6223225199811941,0.6246168281340381,0.030837897140373376
2017-12-06,0.6118506917253981,0.6040753159659529,0.6040753159659529,0.61201044386423,-0.29%,0.40167108983511207,0.0460643298286145,0.6226958962106799,0.6222968600178811,0.43573518818441237,0.6253934619739541,0.7236092136264305,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.9189189189189189,6.1081,6.2026,6.2872,0.6300289805659736,0.6666666666666665,1.0,0.8000000000000003,0.027694792396951273,0.6168907453335073,0.6240208877284597,0.6216078984485192,0.6254275810866821,0.04854881809539693
2017-12-07,0.6160271469590182,0.5937580603559451,0.5937580603559451,0.6161879895561357,0.24%,0.4388057132177253,0.030770808996368738,0.6210270803870177,0.6237979529076729,0.43573518818441237,0.6253934619739541,0.7236092136264305,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.9189189189189189,6.1081,6.2026,6.2872,0.6300289805659736,0.6666666666666665,1.0,0.8000000000000003,0.027694792396951273,0.6119305573684899,0.6169712793733682,0.6209308885754585,0.6261381286182126,0.051496704401603144
2017-12-08,0.6144609762464108,0.5935001289656952,0.5935001289656952,0.6146214099216711,-0.09%,0.41544300587906824,0.03281933303574033,0.6204581659137463,0.6252052275798075,0.37116233996695785,0.59708138932194,0.7236092136264305,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.8648648648648654,6.1495,6.2665,6.2532,0.6597766791680875,0.6666666666666665,1.0,0.8000000000000003,0.028192864525339978,0.6161075577600834,0.61201044386423,0.6199153737658676,0.6268486761497432,0.054259793913375765
2017-12-11,0.6230749151657529,0.5919525406241939,0.6007222078927006,0.614360313315927,0.50%,0.45681770787322895,0.03911264555366967,0.6213684290178818,0.6269221026798115,0.37116233996695785,0.59708138932194,0.7236092136264305,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.8648648648648654,6.1495,6.2665,6.2532,0.6597766791680875,0.6666666666666665,1.0,0.8000000000000003,0.028192864525339978,0.6202845581516772,0.6174934725848567,0.6186741889985896,0.6289955013838973,0.04116831468591418
2017-12-12,0.6293395980161836,0.6149084343564613,0.6149084343564613,0.6295039164490861,0.36%,0.44714226995718626,0.05807956736927257,0.6226200410183753,0.6285545412994875,0.37116233996695785,0.59708138932194,0.7236092136264305,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.8648648648648654,6.1495,6.2665,6.2532,0.6597766791680875,0.6666666666666665,1.0,0.8000000000000003,0.028192864525339978,0.6231562459208979,0.6203655352480417,0.6204795486600847,0.6298001812807164,0.06912389639145247
2017-12-13,0.6301226833724873,0.6221305132834667,0.6221305132834667,0.6302872062663185,0.04%,0.42495945812079605,0.07058026326394047,0.6235303041225109,0.6302338891687196,0.37116233996695785,0.59708138932194,0.7236092136264305,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.8648648648648654,6.1495,6.2665,6.2532,0.6597766791680875,0.6666666666666665,1.0,0.8000000000000003,0.028192864525339978,0.6294217465082887,0.6232375979112272,0.6231123648330981,0.6305471671471969,0.07407178488044482
2017-12-14,0.6285565126598798,0.6105236007222079,0.6105236007222079,0.6287206266318539,-0.09%,0.4154943382773392,0.07527301069805906,0.6252370478078186,0.6317162183023981,0.37116233996695785,0.59708138932194,0.7236092136264305,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.8648648648648654,6.1495,6.2665,6.2532,0.6597766791680875,0.6666666666666665,1.0,0.8000000000000003,0.028192864525339978,0.6302049340817126,0.6295039164490861,0.6249177244945932,0.6306109342333601,0.07360080828488019
2017-12-15,0.6316888540850951,0.6092339437709569,0.6092339437709569,0.6318537859007833,0.18%,0.4344330732670294,0.0673830684905131,0.6281195477703285,0.6334800026519583,0.38551186179305885,0.6274157528776694,0.7397689344603275,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.8648648648648654,6.1495,6.3092,6.3551,0.6668513467439485,0.6666666666666665,1.0,0.8000000000000003,0.0297535757774543,0.6286385589348649,0.6302872062663185,0.6274000940291491,0.6309479888316503,0.064648976265353
2017-12-16,0.6316888540850951,0.6092339437709569,0.6092339437709569,0.6318537859007833,0.00%,0.4218034748445754,0.05847533165306794,0.6303952059289077,0.6352156415080759,0.38551186179305885,0.6274157528776694,0.7397689344603275,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.8648648648648654,6.1495,6.3092,6.3551,0.6668513467439485,0.6666666666666665,1.0,0.8000000000000003,0.0297535757774543,0.6317713092285602,0.6287206266318539,0.6294687353079453,0.630756687573161,0.050878044173734475
2017-12-18,0.6721482641607934,0.6535981428939901,0.6535981428939901,0.6723237597911229,2.31%,0.5846434791808138,0.17433572618036242,0.6387772131743574,0.6382178272876595,0.38551186179305885,0.6274157528776694,0.7397689344603275,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.8648648648648654,6.1495,6.3092,6.3551,0.6668513467439485,0.6666666666666665,1.0,0.8000000000000003,0.0297535757774543,0.6520036548753425,0.6318537859007833,0.641109543958627,0.632704620229045,0.20434158970309702
2017-12-19,0.6729313495170972,0.650760897601238,0.650760897601238,0.6731070496083553,0.04%,0.42488392088151056,0.22067546600431032,0.646021391207771,0.6409948494011566,0.38551186179305885,0.6274157528776694,0.7397689344603275,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.8648648648648654,6.1495,6.3092,6.3551,0.6668513467439485,0.6666666666666665,1.0,0.8000000000000003,0.0297535757774543,0.6722360005221251,0.652088772845953,0.6473906911142453,0.6344870621136967,0.2477703406252025
2017-12-20,0.6841555729574522,0.6533402115037401,0.6610781532112457,0.6765013054830289,0.63%,0.4659372118247148,0.26803986315079625,0.6539861943645582,0.644231581147066,0.38551186179305885,0.6274157528776694,0.7397689344603275,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.8648648648648654,6.1495,6.3092,6.3551,0.6668513467439485,0.6666666666666665,1.0,0.8000000000000003,0.0297535757774543,0.673019188095549,0.6723237597911229,0.655176304654443,0.6369466497228404,0.28824209281021534
2017-12-21,0.683111459149047,0.6592726334794945,0.6600464276502451,0.6825065274151438,-0.06%,0.41772360310052087,0.2784366308866348,0.6616855040827865,0.6474401673995327,0.38551186179305885,0.6274157528776694,0.7397689344603275,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.8648648648648654,6.1495,6.3092,6.3551,0.6668513467439485,0.6666666666666665,1.0,0.8000000000000003,0.0297535757774543,0.6842448766479572,0.6731070496083553,0.6630371415138694,0.6392331552409709,0.28143847615400863
2017-12-22,0.6930305403288959,0.6628836729429972,0.6698478204797524,0.6861618798955615,0.55%,0.4605847444986698,0.2709919231309768,0.6710536296246763,0.6507331901323274,0.38551186179305885,0.6092151347442317,0.7051409612448338,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.8648648648648654,6.1908,6.3304,6.4005,0.7327821343334473,0.6666666666666665,1.0,0.8000000000000003,0.04105770315860191,0.6832006265500588,0.6843342036553526,0.6718758815232719,0.6414194553379879,0.26314665333025017
2017-12-26,0.6972069955625162,0.6827443899922621,0.6827443899922621,0.697389033942559,0.23%,0.43804291805011186,0.23325273602917573,0.6805734658166691,0.6539136308913513,0.38551186179305885,0.6092151347442317,0.7051409612448338,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.8648648648648654,6.1908,6.3304,6.4005,0.7327821343334473,0.6666666666666665,1.0,0.8000000000000003,0.04105770315860191,0.6962537527737895,0.6953002610966059,0.6940479548660083,0.6511576003534516,0.06762018595395385
2017-12-27,0.6898981989036803,0.6783595563580087,0.6783595563580087,0.6900783289817234,-0.40%,0.39344989317922774,0.09608876248393594,0.6890313282544234,0.6561840341228802,0.38551186179305885,0.6092151347442317,0.7051409612448338,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.8648648648648654,6.1908,6.3304,6.4005,0.7327821343334473,0.6666666666666665,1.0,0.8000000000000003,0.04105770315860191,0.697298002871688,0.6963446475195827,0.6948754113775271,0.6533347908667309,0.055715350545890455
2017-12-28,0.7191333855390236,0.6966726850657725,0.6966726850657725,0.7193211488250655,1.62%,0.5356767034864395,0.1519361971909115,0.6958583024646678,0.6596740753097736,0.38551186179305885,0.6092151347442317,0.7051409612448338,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.8648648648648654,6.1908,6.3304,6.4005,0.7327821343334473,0.6666666666666665,1.0,0.8000000000000003,0.04105770315860191,0.6899882521863987,0.697389033942559,0.7000658204043255,0.6568510901894336,0.1172127239053291
2017-12-29,0.7029496215087443,0.6909981944802683,0.6909981944802683,0.7031331592689296,-0.88%,0.35977051069313,0.12878778237797958,0.7002199802700781,0.6620382967589598,0.44290994909746295,0.6981959345077047,0.7420774660080269,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.8648648648648654,6.1908,6.3305,6.4232,0.7515768837367887,0.6666666666666665,1.0,0.8000000000000003,0.05526714472639749,0.7192272549275551,0.6900783289817234,0.7014950634696757,0.6598572528228321,0.11608371179271004
2018-01-01,0.7107804750717825,0.6830023213825123,0.6873871550167656,0.7065274151436032,0.43%,0.45208642507880187,0.12848919499757142,0.704088599060015,0.6646464456303456,0.44290994909746295,0.6981959345077047,0.7420774660080269,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.8648648648648654,6.1908,6.3305,6.4232,0.7515768837367887,0.6666666666666665,1.0,0.8000000000000003,0.05526714472639749,0.7082626288996214,0.7057441253263708,0.7071368124118478,0.6689303982254529,0.11412342735845687
2018-01-02,0.7123466457843903,0.6915140572607688,0.6915140572607688,0.7125326370757181,0.09%,0.42783410809516687,0.11061223042101564,0.7083364940769685,0.6681927778041246,0.44290994909746295,0.6981959345077047,0.7420774660080269,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.8648648648648654,6.1908,6.3305,6.4232,0.7515768837367887,0.6666666666666665,1.0,0.8000000000000003,0.05526714472639749,0.7108732541443676,0.7083550913838121,0.7093182886694875,0.672045875863702,0.11029120886337743
2018-01-03,0.7183503001827198,0.6879030177972658,0.694867165334021,0.7114882506527416,0.33%,0.4449011042522344,0.11174704939044329,0.7120154743551568,0.6718141647209024,0.44290994909746295,0.6981959345077047,0.7420774660080269,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.8648648648648654,6.1908,6.3305,6.4232,0.7515768837367887,0.6666666666666665,1.0,0.8000000000000003,0.05526714472639749,0.7124396292912154,0.7109660574412535,0.7134179595674657,0.6753435451767027,0.07196662439259306
2018-01-04,0.7165231010180109,0.6992519989682746,0.6992519989682746,0.7167101827676243,-0.10%,0.41479676384525443,0.10581876746169527,0.7148221193908553,0.6749101689995982,0.44290994909746295,0.6981959345077047,0.7420774660080269,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.8648648648648654,6.1908,6.3305,6.4232,0.7515768837367887,0.6666666666666665,1.0,0.8000000000000003,0.05526714472639749,0.7184440673541312,0.7125326370757181,0.713041842971321,0.6788234061644551,0.0654254516882403
2018-01-05,0.7089532759070738,0.6907402630900181,0.6907402630900181,0.7091383812010446,-0.41%,0.3927467353959281,0.05326599833700059,0.717590836564908,0.6778654458110809,0.42497304681483666,0.694151352700274,0.7397689344603275,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.7567567567567575,6.2735,6.3519,6.4914,0.5762870780770544,0.6666666666666665,1.0,0.8000000000000003,0.06088819879151974,0.7166166296828091,0.7185378590078331,0.7139069111424541,0.6822121713148315,0.05265619218819763
2018-01-08,0.7175672148264158,0.6835181841630127,0.6940933711632706,0.7070496083550917,0.47%,0.4550051593037213,0.05028040080405717,0.7173632709879942,0.6812053777934317,0.42497304681483666,0.694151352700274,0.7397689344603275,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.7567567567567575,6.2735,6.3519,6.4914,0.5762870780770544,0.6666666666666665,1.0,0.8000000000000003,0.06088819879151974,0.7147891920114866,0.7120104438642301,0.7167277856135401,0.6925515488569747,0.03807937673730141
2018-01-09,0.7220046985121378,0.6940933711632706,0.698478204797524,0.7177545691906007,0.24%,0.4388270386122912,0.040587713003357714,0.7201319881620469,0.684601600481213,0.42497304681483666,0.694151352700274,0.7397689344603275,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.7567567567567575,6.2735,6.3519,6.4914,0.5762870780770544,0.6666666666666665,1.0,0.8000000000000003,0.06088819879151974,0.7176608797807074,0.7148825065274151,0.718119417019276,0.6961042865146276,0.049407290216193125
2018-01-10,0.7300965805272772,0.7054423523342792,0.7064740778952798,0.7292428198433423,0.44%,0.4527715143110117,0.0648543058582137,0.7229386331977454,0.6886170243061884,0.42497304681483666,0.694151352700274,0.7397689344603275,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.7567567567567575,6.2735,6.3519,6.4914,0.5762870780770544,0.6666666666666665,1.0,0.8000000000000003,0.06088819879151974,0.7220989426967759,0.7177545691906007,0.7198119417019277,0.6998392158470315,0.08297084385358802
2018-01-11,0.7306186374314798,0.7044106267732784,0.7069899406757802,0.7281984334203657,0.03%,0.4237926573948111,0.07522344060210791,0.7255935675833411,0.6927075025927079,0.42497304681483666,0.694151352700274,0.7397689344603275,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.7567567567567575,6.2735,6.3519,6.4914,0.5762870780770544,0.6666666666666665,1.0,0.8000000000000003,0.06088819879151974,0.7301918809554888,0.7221932114882508,0.7218429713211094,0.7033737343372091,0.1027603155378234
2018-01-12,0.7285304098146694,0.7093113231880319,0.7093113231880319,0.7287206266318538,-0.11%,0.4138489934768155,0.08032318538694497,0.7270727451607486,0.6965821989504697,0.4453015360684798,0.7305525889671491,0.7490030606511258,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.7567567567567575,6.3149,6.3946,6.5255,0.6543215138083878,0.6666666666666665,1.0,0.8000000000000003,0.06952134245463881,0.7307140060044379,0.7302872062663186,0.7246638457921957,0.7068080474062735,0.09238242619732469
2018-01-15,0.7300965805272772,0.7155016765540367,0.7155016765540367,0.7302872062663186,0.08%,0.4277760883679108,0.08124650998280189,0.7290449822846157,0.7004006043213464,0.4453015360684798,0.7305525889671491,0.7490030606511258,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.7567567567567575,6.3149,6.3946,6.5255,0.6543215138083878,0.6666666666666665,1.0,0.8000000000000003,0.06952134245463881,0.7296697559065397,0.729242819843342,0.7310954395862717,0.7171656441158918,0.032333099949394206
2018-01-16,0.7473244583659617,0.7216920299200413,0.7234975496517926,0.7456919060052221,0.93%,0.4874464998466409,0.09285925280448565,0.7346203444943671,0.7050915197074914,0.4453015360684798,0.7305525889671491,0.7490030606511258,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.7567567567567575,6.3149,6.3946,6.5255,0.6543215138083878,0.6666666666666665,1.0,0.8000000000000003,0.06952134245463881,0.7301918809554888,0.7297650130548305,0.7347437705688762,0.720495196971974,0.07950139150203349
2018-01-17,0.7280083529104671,0.7134382254320351,0.7134382254320351,0.7281984334203657,-1.04%,0.3488840534179432,0.07584693753648873,0.7361374496679267,0.709266434755794,0.4453015360684798,0.7305525889671491,0.7490030606511258,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.7567567567567575,6.3149,6.3946,6.5255,0.6543215138083878,0.6666666666666665,1.0,0.8000000000000003,0.06952134245463881,0.7474220075708131,0.7302872062663186,0.7344428772919604,0.7224446478918143,0.0814327412835296
2018-01-18,0.731662751239885,0.7069899406757802,0.7080216662367811,0.7308093994778069,0.20%,0.43574351767608455,0.06383436277935561,0.7375407723185223,0.713422585766528,0.4453015360684798,0.7305525889671491,0.7490030606511258,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.7567567567567575,6.3149,6.3946,6.5255,0.6543215138083878,0.6666666666666665,1.0,0.8000000000000003,0.06952134245463881,0.7281033807596919,0.7475195822454308,0.7345933239304185,0.7244943042327678,0.08116973943128857
2018-01-19,0.7311406943356824,0.7057002837245292,0.7075058034562807,0.7295039164490862,-0.03%,0.4198159779869914,0.06331099943735326,0.7376924827031319,0.7176162642894888,0.4441057425829713,0.7325748798708646,0.7420774660080269,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.7567567567567575,6.3563,6.4373,6.5482,0.6552165018752132,0.6666666666666665,1.0,0.8000000000000003,0.0725874591320308,0.7317582561023366,0.7281984334203657,0.7349694405265632,0.7261340293055305,0.07923237909076482
2018-01-22,0.7272252675541631,0.7100851173587825,0.7100851173587825,0.7274151436031333,-0.21%,0.40689303667875343,0.06641184905986312,0.7371994234221648,0.7213596149173664,0.4441057425829713,0.7325748798708646,0.7420774660080269,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.7567567567567575,6.3563,6.4373,6.5482,0.6552165018752132,0.6666666666666665,1.0,0.8000000000000003,0.0725874591320308,0.728625505808641,0.7300261096605747,0.7345181006111896,0.7301604653175371,0.08269773484921579
2018-01-23,0.7173061863743146,0.6982202734072736,0.6982202734072736,0.7174934725848567,-0.54%,0.3839501443441964,0.08840113892130193,0.7355685351946553,0.7245212922017319,0.4441057425829713,0.7325748798708646,0.7420774660080269,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.7567567567567575,6.3563,6.4373,6.5482,0.6552165018752132,0.6666666666666665,1.0,0.8000000000000003,0.0725874591320308,0.7273201931862681,0.7287206266318538,0.7301927597555244,0.7309347799352306,0.05597781715574363
2018-01-24,0.7225267554163401,0.7026051070415271,0.7026051070415271,0.722715404699739,0.28%,0.44183404785939295,0.09390070388536972,0.7344686338442643,0.7278424604279694,0.4441057425829713,0.7325748798708646,0.7420774660080269,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.7567567567567575,6.3563,6.4373,6.5482,0.6552165018752132,0.6666666666666665,1.0,0.8000000000000003,0.0725874591320308,0.717399817256233,0.7274151436031333,0.7294029149036203,0.7318548478927249,0.06059417078835856
2018-01-25,0.7256590968415557,0.7093113231880319,0.7093113231880319,0.7258485639686687,0.17%,0.433787699865524,0.04469216456079775,0.7313206401777019,0.7313325016148631,0.4441057425829713,0.7325748798708646,0.7420774660080269,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.7567567567567575,6.3563,6.4373,6.5482,0.6552165018752132,0.6666666666666665,1.0,0.8000000000000003,0.0725874591320308,0.722621067745725,0.7174934725848567,0.728537846732487,0.7328477925201204,0.05502844930945472
2018-01-29,0.7418428608718348,0.7046685581635286,0.7180809904565386,0.7284595300261099,0.88%,0.48361668212808956,0.07594534884283452,0.7333308048977214,0.7352916341714981,0.4441057425829713,0.7325748798708646,0.7420774660080269,0.8275862068965516,0.7999999999999998,0.7999999999999998,0.7567567567567575,6.3563,6.4373,6.5482,0.6552165018752132,0.6666666666666665,1.0,0.8000000000000003,0.0725874591320308,0.7378932254274899,0.7339425587467365,0.7323366243535496,0.7372295022978921,0.10418730107704659
